customer_id,name,age_band,tenure_years,state,credit_score,num_products,checking_flag,savings_flag,deposit_balance,relationship_value_estimate
C0102617,Charles Goodman,55-64,1,MA,744,3,1,1,1103.0,97710.0
C0102618,Jennifer Parker,55-64,4,NY,737,1,0,0,3380.0,158902.0
C0102619,Dr. April Jones,65+,5,MA,699,2,1,0,3424.0,179962.0
C0102620,Kelly Pena,55-64,20,WA,768,1,0,0,3395.0,69239.0
C0102621,Carolyn Brooks,65+,9,NJ,693,1,0,0,1188.0,18137.0
C0102622,Christina White,35-44,1,IL,773,2,1,0,9540.0,92775.0
C0102623,Joanne Olsen,65+,12,VA,779,2,1,0,5409.0,152371.0
C0102624,Anthony White,45-54,20,NC,767,1,0,0,1274.0,110295.0
C0102625,Deanna Barrera,35-44,12,AZ,711,1,0,0,9205.0,219337.0
C0102626,Mark Weber,45-54,9,NJ,820,1,0,0,20225.0,177387.0
C0102627,Carol Carter,35-44,4,MA,726,1,0,0,34108.0,78267.0
C0102628,Donald Peterson,35-44,18,OH,730,2,1,0,444.0,73613.0
C0102629,Karen Chambers,35-44,3,TX,719,1,0,0,3371.0,51207.0
C0102630,Antonio Walton,25-34,19,GA,669,2,1,0,1564.0,259923.0
C0102631,Kevin Huerta,45-54,5,MA,778,2,1,0,3704.0,79950.0
C0102632,Joseph Smith,55-64,3,MI,694,1,0,0,42884.0,29956.0
C0102633,Victoria Juarez,45-54,7,NJ,761,3,1,1,3386.0,150419.0
C0102634,Kara Rogers,45-54,1,MI,772,2,1,0,4582.0,111249.0
C0102635,Jacob Wu,35-44,1,NC,747,2,1,0,2996.0,110022.0
C0102636,Dr. Teresa Ortega MD,45-54,4,CA,688,2,1,0,57018.0,183598.0
C0102637,Henry Rivera,35-44,14,OH,704,1,0,0,513.0,142705.0
C0102638,Jesus Hale,55-64,17,TX,599,2,1,0,4156.0,111755.0
C0102639,Stacy Taylor,35-44,5,IL,714,4,1,1,2868.0,210074.0
C0102640,Sheila Ramirez,55-64,13,NJ,756,2,1,0,1027.0,45371.0
C0102641,Robin Richardson,55-64,8,WA,709,2,1,0,30414.0,102210.0
C0102642,Mary Alvarez,45-54,9,NY,693,2,1,0,931.0,103232.0
C0102643,Cole Andersen,55-64,7,MI,706,4,1,1,4669.0,94984.0
C0102644,Robin Smith,35-44,18,NY,774,1,0,0,7373.0,80305.0
C0102645,Angel Aguirre,55-64,11,NY,717,2,1,0,3291.0,122987.0
C0102646,Jeremy Lawson,55-64,11,MA,803,2,1,0,1011.0,108463.0
C0102647,Lonnie Miller,55-64,18,MI,694,3,1,1,6622.0,138228.0
C0102648,Timothy Galvan,45-54,14,FL,729,3,1,1,3248.0,79304.0
C0102649,Dr. Susan Navarro,55-64,3,FL,700,3,1,1,21384.0,103403.0
C0102650,Cory Thomas,65+,4,CA,813,3,1,1,15053.0,99683.0
C0102651,Laura Vincent,35-44,7,GA,728,2,1,0,83544.0,43907.0
C0102652,Bethany Robles,55-64,2,TX,815,1,0,0,9246.0,103347.0
C0102653,Michael Dunn,55-64,14,NC,701,3,1,1,16434.0,196617.0
C0102654,Carol Griffin,45-54,10,OH,788,1,0,0,5267.0,208961.0
C0102655,Matthew Allen,65+,1,MI,725,1,0,0,63201.0,107390.0
C0102656,Paul Keller,35-44,9,NY,757,1,0,0,8204.0,76789.0
C0102657,Jeffrey Baldwin,45-54,17,FL,665,2,1,0,7165.0,108427.0
C0102658,Timothy Orr,25-34,19,TX,735,2,1,0,15502.0,114511.0
C0102659,Connie Scott,35-44,20,TX,671,2,1,0,3737.0,191400.0
C0102660,Steven Martinez,55-64,19,TX,731,2,1,0,4449.0,85533.0
C0102661,Joseph Swanson,35-44,13,NY,651,1,0,0,15488.0,84202.0
C0102662,Michael Wiggins,35-44,19,WA,715,1,0,0,19510.0,372063.0
C0102663,Pamela Burke,35-44,20,MI,769,3,1,1,16589.0,34477.0
C0102664,Jamie Love,45-54,13,NY,744,3,1,1,7360.0,204817.0
C0102665,Jane May,55-64,9,AZ,664,3,1,1,11209.0,255431.0
C0102666,Savannah Stokes,55-64,20,VA,634,1,0,0,25655.0,103450.0
C0102667,Brian Miller,25-34,9,VA,742,4,1,1,2180.0,145342.0
C0102668,Patrick Pineda,45-54,4,AZ,791,3,1,1,8117.0,45539.0
C0102669,Audrey Richardson,45-54,3,VA,676,2,1,0,246.0,142270.0
C0102670,Tiffany Ray,45-54,12,MA,814,2,1,0,19698.0,235049.0
C0102671,Antonio Nichols,35-44,1,PA,719,1,0,0,3168.0,147066.0
C0102672,Veronica Flores,35-44,3,WA,631,2,1,0,3271.0,123232.0
C0102673,Michael Hogan,45-54,5,TX,649,3,1,1,7000.0,310919.0
C0102674,Lindsay Walker,45-54,11,PA,754,2,1,0,17033.0,68234.0
C0102675,Joshua Murray,45-54,10,AZ,725,1,0,0,142943.0,180447.0
C0102676,Tommy Hood,45-54,11,FL,786,2,1,0,1257.0,87865.0
C0102677,Mr. Kyle Thomas DDS,55-64,11,GA,666,3,1,1,2924.0,38076.0
C0102678,Michele George,55-64,20,IL,725,3,1,1,10662.0,141295.0
C0102679,William Martinez,35-44,5,TX,720,2,1,0,3388.0,105678.0
C0102680,Michelle Mendoza DVM,55-64,10,NY,713,4,1,1,22095.0,197024.0
C0102681,Michael Bennett DVM,55-64,13,NC,702,1,0,0,6625.0,143660.0
C0102682,Ronald Clark,35-44,6,MI,703,1,0,0,23444.0,107811.0
C0102683,Rita Graves,45-54,4,NJ,727,1,0,0,6014.0,109352.0
C0102684,Sean White,35-44,1,TX,733,3,1,1,15582.0,61801.0
C0102685,Mr. William Hopkins,55-64,7,PA,731,3,1,1,2569.0,42155.0
C0102686,Wendy Kelley,35-44,6,TX,774,3,1,1,82860.0,85081.0
C0102687,Michael Mooney,45-54,4,CA,665,3,1,1,1054.0,77282.0
C0102688,Jeanne Rose,35-44,6,IL,638,2,1,0,3466.0,113634.0
C0102689,Michael Lee,45-54,14,MI,765,1,0,0,1474.0,49983.0
C0102690,Jennifer Anderson,65+,17,IL,677,2,1,0,21170.0,86742.0
C0102691,Lauren Trujillo,35-44,11,CA,702,2,1,0,15484.0,273568.0
C0102692,Michelle Ellis,55-64,2,NY,692,2,1,0,1878.0,103664.0
C0102693,Chad Dominguez,65+,15,OH,691,1,0,0,26810.0,134936.0
C0102694,Charles Robinson,55-64,4,IL,654,2,1,0,3504.0,130398.0
C0102695,Nancy Smith,35-44,2,WA,694,2,1,0,12897.0,135356.0
C0102696,Laura Gregory,55-64,12,NC,749,1,0,0,17095.0,99769.0
C0102697,Brittany Clements MD,25-34,9,MA,719,4,1,1,6040.0,37490.0
C0102698,Tammy Davis,35-44,7,FL,742,1,0,0,24145.0,84220.0
C0102699,Catherine Williams,55-64,20,IL,697,4,1,1,6816.0,53664.0
C0102700,Miss Leslie Booker,45-54,2,TX,760,1,0,0,12167.0,253194.0
C0102701,Jennifer Johnson,45-54,2,CA,697,3,1,1,5832.0,70817.0
C0102702,John Watts,35-44,12,AZ,625,2,1,0,861.0,289872.0
C0102703,Marissa Bennett,55-64,9,GA,734,1,0,0,6987.0,87224.0
C0102704,Rebecca Barrett,55-64,17,MI,754,1,0,0,2840.0,23846.0
C0102705,Sharon Santos,45-54,1,PA,694,2,1,0,43076.0,359636.0
C0102706,Matthew Richardson,55-64,9,CA,773,3,1,1,1577.0,54023.0
C0102707,Bradley Burns,35-44,3,AZ,681,1,0,0,35243.0,37570.0
C0102708,Katrina Johnson,35-44,1,MI,750,1,0,0,6539.0,60053.0
C0102709,Laura Hill,45-54,10,NJ,798,2,1,0,13193.0,119501.0
C0102710,Rebecca White,65+,15,NC,721,2,1,0,1547.0,66833.0
C0102711,Mr. Jeffrey Duncan,35-44,4,OH,709,2,1,0,5594.0,87969.0
C0102712,Arthur Stout,35-44,17,OH,715,1,0,0,3650.0,37749.0
C0102713,Cathy Hess,25-34,11,VA,793,2,1,0,101103.0,86297.0
C0102714,Justin Herrera,55-64,10,NY,738,1,0,0,3543.0,41657.0
C0102715,Katherine Stone,35-44,19,IL,816,2,1,0,32340.0,65635.0
C0102716,Michelle Tyler,45-54,7,PA,732,1,0,0,32887.0,44436.0
C0102717,Paul Sheppard,65+,5,GA,690,4,1,1,31797.0,69176.0
C0102718,Catherine George,25-34,16,MA,693,2,1,0,3973.0,176850.0
C0102719,Justin Mcbride,45-54,3,AZ,722,2,1,0,70677.0,199839.0
C0102720,Carl Harris,45-54,18,NC,628,3,1,1,90637.0,109644.0
C0102721,Justin York,55-64,17,NY,698,4,1,1,12589.0,91605.0
C0102722,William Hunter,35-44,20,MA,699,3,1,1,4636.0,30362.0
C0102723,Joshua Henderson,35-44,10,PA,730,2,1,0,2885.0,122766.0
C0102724,April Turner,35-44,13,IL,807,3,1,1,14273.0,53654.0
C0102725,Kelly Patton,55-64,18,AZ,722,1,0,0,8759.0,53285.0
C0102726,Jill Ray,55-64,3,NY,633,3,1,1,10090.0,116265.0
C0102727,Kelly Andersen,25-34,7,OH,678,2,1,0,1608.0,170059.0
C0102728,Joshua Clark,35-44,10,AZ,731,2,1,0,8430.0,281412.0
C0102729,Robert Young,55-64,13,PA,724,3,1,1,31972.0,110691.0
C0102730,Elijah Wall,25-34,14,MI,793,3,1,1,21552.0,117643.0
C0102731,Lindsey Robinson,35-44,19,CA,763,3,1,1,4930.0,81216.0
C0102732,Carl Dean,45-54,10,MA,761,4,1,1,7109.0,123158.0
C0102733,David James,35-44,4,OH,710,2,1,0,1391.0,69603.0
C0102734,Jennifer Miller,35-44,4,NJ,769,1,0,0,3647.0,91027.0
C0102735,Jeffery Neal,45-54,17,GA,679,1,0,0,5388.0,166038.0
C0102736,Andrea Oconnor,35-44,10,OH,763,2,1,0,17328.0,317752.0
C0102737,Melissa Lee MD,45-54,13,OH,707,1,0,0,3472.0,94612.0
C0102738,Samantha Jacobs,55-64,12,CA,654,2,1,0,2337.0,144540.0
C0102739,Christian Riddle,45-54,17,PA,746,3,1,1,20115.0,124310.0
C0102740,Alexander Munoz,25-34,5,IL,782,1,0,0,4880.0,102610.0
C0102741,Caleb Rodriguez,55-64,4,IL,701,4,1,1,2961.0,240171.0
C0102742,Andrea Bowman,35-44,15,PA,790,3,1,1,21480.0,64198.0
C0102743,Gavin Nelson,55-64,9,MI,645,4,1,1,14052.0,118171.0
C0102744,Courtney Smith,35-44,17,WA,666,1,0,0,6317.0,122023.0
C0102745,Wayne Gray,55-64,3,AZ,713,2,1,0,5316.0,133248.0
C0102746,Timothy Thompson,35-44,6,MA,703,2,1,0,12777.0,107966.0
C0102747,Elizabeth Nicholson,35-44,20,MI,689,3,1,1,15468.0,87862.0
C0102748,Joseph Graves PhD,45-54,17,OH,726,4,1,1,10412.0,87833.0
C0102749,Lisa Mosley,25-34,2,MI,696,3,1,1,9365.0,99104.0
C0102750,Travis Price,35-44,17,TX,703,1,0,0,3913.0,50993.0
C0102751,Patrick Faulkner,55-64,2,WA,732,2,1,0,4205.0,208808.0
C0102752,Linda Atkinson,55-64,3,NC,689,3,1,1,6593.0,45238.0
C0102753,Cameron Smith,25-34,18,FL,715,1,0,0,2557.0,84943.0
C0102754,Brittney Martinez,55-64,3,OH,690,4,1,1,2222.0,92114.0
C0102755,Nicolas Brown,55-64,7,PA,665,3,1,1,7276.0,103633.0
C0102756,Vanessa Zimmerman,55-64,3,IL,754,3,1,1,26565.0,75723.0
C0102757,Lee Mann,45-54,12,CA,796,4,1,1,674.0,119686.0
C0102758,William Lindsey,45-54,2,CA,767,1,0,0,5066.0,91625.0
C0102759,Desiree Patterson,45-54,6,IL,734,2,1,0,11238.0,42592.0
C0102760,Sierra Cervantes,45-54,7,PA,691,2,1,0,29342.0,180775.0
C0102761,Scott Meza,65+,13,MA,707,3,1,1,70254.0,144006.0
C0102762,Erik Davis,25-34,10,NY,767,3,1,1,5947.0,259623.0
C0102763,Nicholas Duffy,35-44,4,PA,617,1,0,0,86425.0,93480.0
C0102764,Anthony Paul,25-34,10,AZ,703,2,1,0,13998.0,167727.0
C0102765,Katherine Baxter,65+,10,WA,753,1,0,0,21527.0,181398.0
C0102766,Jessica Romero,35-44,8,CA,668,2,1,0,2256.0,144065.0
C0102767,Karen Robertson,45-54,11,TX,739,4,1,1,13962.0,254548.0
C0102768,Dr. Melissa Sullivan DDS,55-64,7,TX,736,1,0,0,23877.0,29545.0
C0102769,Nichole Klein,65+,7,OH,654,1,0,0,3543.0,144057.0
C0102770,Nicole Sanchez,35-44,16,NC,723,2,1,0,355.0,141506.0
C0102771,Tiffany Morrow,55-64,6,IL,692,3,1,1,9690.0,62338.0
C0102772,Kelsey Lynch,55-64,7,CA,738,1,0,0,6261.0,197045.0
C0102773,Traci Craig,25-34,3,NY,750,1,0,0,40664.0,101249.0
C0102774,Kelly Walker,55-64,14,MI,737,2,1,0,4247.0,172438.0
C0102775,Ryan Palmer,35-44,15,IL,723,2,1,0,3477.0,242767.0
C0102776,Jenny Gray,45-54,14,TX,732,1,0,0,1987.0,150836.0
C0102777,Brian Sloan,45-54,4,MI,667,3,1,1,3804.0,45671.0
C0102778,Joshua Miranda,35-44,10,MI,718,3,1,1,198858.0,123180.0
C0102779,Edwin Carter,25-34,6,GA,684,2,1,0,1207.0,64510.0
C0102780,Oscar Carroll,25-34,16,MA,766,1,0,0,1632.0,98627.0
C0102781,Eric Fitzpatrick,25-34,7,WA,750,2,1,0,7592.0,113478.0
C0102782,Samantha Johnson,45-54,9,CA,750,1,0,0,86637.0,124080.0
C0102783,Luke Freeman,35-44,10,AZ,797,2,1,0,19729.0,128606.0
C0102784,Luis Murphy,35-44,16,CA,705,3,1,1,52198.0,105514.0
C0102785,Aaron Zamora,45-54,15,GA,695,1,0,0,5105.0,84740.0
C0102786,Henry Garcia,45-54,17,AZ,704,1,0,0,1528.0,120899.0
C0102787,Bradley Robertson Jr.,45-54,9,MA,647,1,0,0,4727.0,229813.0
C0102788,John Moore,65+,17,CA,651,1,0,0,6977.0,51824.0
C0102789,Courtney Foster,35-44,18,TX,747,1,0,0,8210.0,97256.0
C0102790,Jeffrey White,55-64,11,NY,657,2,1,0,6268.0,67250.0
C0102791,Ashley Gonzales,25-34,14,PA,671,3,1,1,16463.0,425499.0
C0102792,Candice Gomez,55-64,19,PA,715,1,0,0,3449.0,192061.0
C0102793,Ian Harrell,65+,17,OH,701,2,1,0,2664.0,48393.0
C0102794,Colton Williams,55-64,6,PA,759,4,1,1,1909.0,134304.0
C0102795,Patrick Santana,45-54,15,NC,722,2,1,0,10363.0,90812.0
C0102796,Cristian Mendoza,45-54,9,WA,684,3,1,1,9199.0,370856.0
C0102797,Deborah Fisher,35-44,3,NC,763,2,1,0,30023.0,40560.0
C0102798,Rebecca Klein,45-54,8,PA,752,1,0,0,51864.0,145859.0
C0102799,Phillip Macias,55-64,20,NC,656,1,0,0,1903.0,107310.0
C0102800,Tammy Cameron,65+,20,MI,731,3,1,1,8335.0,65764.0
C0102801,Brian Rodriguez,45-54,16,AZ,687,3,1,1,6333.0,106919.0
C0102802,Christopher Porter,25-34,20,MA,686,2,1,0,1282.0,52788.0
C0102803,Cynthia Gregory,45-54,12,PA,804,2,1,0,4299.0,133389.0
C0102804,William Mclaughlin,25-34,16,AZ,725,2,1,0,53100.0,58606.0
C0102805,Dylan Tucker,35-44,4,WA,710,1,0,0,3792.0,208124.0
C0102806,Danielle Hernandez,35-44,6,TX,723,1,0,0,3106.0,95862.0
C0102807,Danielle Wang,55-64,4,NC,759,4,1,1,7612.0,249936.0
C0102808,Wendy Wright,35-44,19,FL,688,1,0,0,24198.0,134913.0
C0102809,Christina Mccarthy,35-44,13,GA,696,1,0,0,5622.0,209999.0
C0102810,Meredith Shaw,25-34,19,CA,749,2,1,0,9445.0,83619.0
C0102811,Willie Garza,55-64,9,PA,651,2,1,0,522.0,107641.0
C0102812,Crystal Anderson,45-54,9,NC,764,4,1,1,16103.0,185620.0
C0102813,William Hickman,25-34,14,PA,647,1,0,0,10566.0,795357.0
C0102814,Luis Davis,25-34,12,CA,708,3,1,1,23426.0,74072.0
C0102815,Jason Torres,45-54,8,IL,648,1,0,0,862.0,43127.0
C0102816,Crystal Rogers,35-44,7,NC,672,1,0,0,5637.0,20361.0
C0102817,Jordan Schneider,45-54,11,VA,778,2,1,0,25771.0,155335.0
C0102818,Derrick Ramirez,35-44,2,FL,767,3,1,1,4153.0,119082.0
C0102819,Jason Flores,65+,4,GA,771,2,1,0,8615.0,353861.0
C0102820,Andrew Williams,35-44,1,FL,654,1,0,0,4956.0,118030.0
C0102821,Christy Kennedy,45-54,4,FL,672,2,1,0,5104.0,196180.0
C0102822,Ashlee Lopez,25-34,4,TX,735,1,0,0,32878.0,45286.0
C0102823,Heidi Torres,65+,2,VA,752,3,1,1,1468.0,48828.0
C0102824,Adam Arnold,65+,2,AZ,684,4,1,1,7629.0,70689.0
C0102825,Erin Figueroa,55-64,17,MI,693,2,1,0,10961.0,173084.0
C0102826,Richard Rice,45-54,4,IL,669,2,1,0,24977.0,201387.0
C0102827,Matthew Clark,35-44,12,MA,794,2,1,0,7000.0,95483.0
C0102828,Stephen Anderson,55-64,2,GA,698,2,1,0,25917.0,182471.0
C0102829,Barbara Willis,55-64,19,GA,721,1,0,0,7589.0,32170.0
C0102830,Martha Lee,35-44,5,MI,723,2,1,0,9353.0,124419.0
C0102831,Tammy Jones,45-54,15,MI,769,2,1,0,8934.0,142993.0
C0102832,Grace Swanson,45-54,13,GA,677,3,1,1,17789.0,76913.0
C0102833,Christina Le MD,55-64,16,GA,772,2,1,0,15523.0,75081.0
C0102834,Joshua King,45-54,13,PA,662,3,1,1,2131.0,170742.0
C0102835,Sarah Meadows,45-54,11,NJ,772,3,1,1,10514.0,85491.0
C0102836,Stephanie West,45-54,16,NJ,642,4,1,1,15503.0,256489.0
C0102837,Susan Jones,35-44,17,OH,715,4,1,1,46821.0,50404.0
C0102838,Timothy Gordon,35-44,8,NJ,793,1,0,0,2415.0,216965.0
C0102839,Kyle Horton,25-34,19,FL,751,2,1,0,15462.0,134851.0
C0102840,Angel Knight,55-64,20,OH,738,3,1,1,5338.0,100091.0
C0102841,Melissa Yang,35-44,15,MA,672,3,1,1,10201.0,116923.0
C0102842,Michael Berg,35-44,19,VA,686,1,0,0,2235.0,52914.0
C0102843,Carol Christensen,35-44,3,NJ,780,2,1,0,7974.0,241126.0
C0102844,Richard Morales,35-44,11,WA,741,3,1,1,11881.0,84163.0
C0102845,Clinton Moore,45-54,14,MI,760,1,0,0,2530.0,87418.0
C0102846,Michael Suarez,35-44,19,MI,723,1,0,0,46097.0,396572.0
C0102847,Joy Zimmerman,25-34,3,GA,707,2,1,0,1270.0,100488.0
C0102848,Elizabeth Robinson,55-64,17,WA,754,2,1,0,15445.0,82287.0
C0102849,Kristen Jackson,35-44,2,NJ,731,2,1,0,440.0,185063.0
C0102850,David Williams,35-44,8,GA,712,1,0,0,5967.0,124064.0
C0102851,Stephen Ho,35-44,14,TX,656,3,1,1,14408.0,196634.0
C0102852,Richard Day,55-64,6,WA,762,1,0,0,19056.0,135334.0
C0102853,Rodney Nichols,35-44,17,PA,739,3,1,1,7141.0,172034.0
C0102854,Gregory Jacobs,55-64,19,IL,692,1,0,0,6064.0,319990.0
C0102855,Bradley Thornton,65+,4,TX,773,3,1,1,16009.0,38882.0
C0102856,Miranda Ortiz,45-54,6,NY,730,2,1,0,25357.0,110882.0
C0102857,Erika Brown,35-44,2,TX,731,2,1,0,42427.0,60925.0
C0102858,Samantha Robinson,55-64,15,TX,759,1,0,0,1722.0,161158.0
C0102859,Cassandra Bonilla,45-54,18,CA,750,2,1,0,6369.0,145363.0
C0102860,Veronica Osborne,35-44,13,PA,733,1,0,0,583.0,200574.0
C0102861,Ashley Reese,45-54,3,VA,711,1,0,0,1570.0,136743.0
C0102862,Matthew Berg,35-44,4,WA,809,3,1,1,3481.0,33132.0
C0102863,Kristen Montoya,25-34,1,NY,686,1,0,0,22880.0,123051.0
C0102864,Derrick Perkins,35-44,10,OH,753,4,1,1,4550.0,123060.0
C0102865,Nicole Moore,25-34,15,WA,716,2,1,0,5729.0,148926.0
C0102866,Nicholas Richardson,35-44,4,NJ,740,1,0,0,11615.0,157928.0
C0102867,Anna White,45-54,17,AZ,775,4,1,1,3624.0,75757.0
C0102868,Scott Lopez,65+,6,OH,705,1,0,0,740.0,51034.0
C0102869,Nicholas Holland Jr.,25-34,11,FL,747,3,1,1,3311.0,152632.0
C0102870,Christopher Long,45-54,14,FL,731,1,0,0,7010.0,182170.0
C0102871,Andrea Jones,45-54,11,NJ,691,2,1,0,14216.0,34070.0
C0102872,Terry Waller,25-34,10,CA,776,3,1,1,6325.0,110273.0
C0102873,Joseph Acosta,35-44,7,OH,752,1,0,0,13936.0,97324.0
C0102874,Lindsey Gray,25-34,9,IL,700,2,1,0,24579.0,64939.0
C0102875,Ronald Hines,35-44,5,AZ,769,1,0,0,31091.0,98862.0
C0102876,Amanda Wright,35-44,6,MA,682,3,1,1,9964.0,166711.0
C0102877,Charles Burton,35-44,16,GA,718,1,0,0,2070.0,175667.0
C0102878,Vincent Rosario,45-54,18,NC,700,1,0,0,1819.0,157346.0
C0102879,Noah Morgan,25-34,17,IL,753,1,0,0,2034.0,78553.0
C0102880,Christina Castillo,35-44,7,VA,698,2,1,0,2231.0,191273.0
C0102881,Jill Martin,25-34,7,PA,754,4,1,1,9130.0,274221.0
C0102882,Christopher Brown,45-54,2,VA,746,4,1,1,78036.0,163431.0
C0102883,Lori Martinez,35-44,6,AZ,703,3,1,1,10449.0,106853.0
C0102884,Ashley Phillips,45-54,12,FL,802,3,1,1,7326.0,78037.0
C0102885,Sara Thomas,35-44,6,NY,686,3,1,1,25701.0,116328.0
C0102886,Allison Simmons,25-34,15,IL,656,2,1,0,2998.0,99021.0
C0102887,Matthew Perez,65+,2,WA,758,1,0,0,28295.0,105407.0
C0102888,Janice Henson,25-34,9,MI,623,2,1,0,25887.0,262876.0
C0102889,Ashley Jackson,25-34,6,FL,787,1,0,0,8698.0,68231.0
C0102890,Brian Sosa,25-34,10,IL,724,3,1,1,99957.0,106200.0
C0102891,Luis Wilson,65+,1,MI,655,2,1,0,30893.0,123992.0
C0102892,Tamara Huang,45-54,9,MA,677,1,0,0,8557.0,33240.0
C0102893,Cassandra Moreno,45-54,16,OH,646,3,1,1,6820.0,100265.0
C0102894,Meghan Hernandez,65+,18,TX,737,1,0,0,4826.0,22060.0
C0102895,Elizabeth Roth,25-34,6,TX,660,4,1,1,6927.0,62258.0
C0102896,Brian Hendricks,65+,9,CA,742,4,1,1,7171.0,242774.0
C0102897,Tasha Cochran,35-44,14,TX,706,2,1,0,5523.0,77504.0
C0102898,Angela Smith,45-54,10,OH,698,3,1,1,6268.0,86533.0
C0102899,Brittany Rios,35-44,11,PA,742,1,0,0,1937.0,178110.0
C0102900,James Griffith,35-44,7,PA,748,2,1,0,4098.0,97471.0
C0102901,Karen Jones,65+,17,VA,771,3,1,1,1192.0,64795.0
C0102902,Tina Ramirez,25-34,13,GA,691,1,0,0,13324.0,85029.0
C0102903,Zachary White,65+,20,NJ,718,1,0,0,8920.0,97440.0
C0102904,Francisco Coleman,35-44,16,NC,691,2,1,0,6995.0,108018.0
C0102905,Jennifer Leon,45-54,8,NY,727,2,1,0,23470.0,85727.0
C0102906,Robert Valdez,65+,7,MA,684,3,1,1,2875.0,86464.0
C0102907,Jason Crawford,25-34,2,GA,700,1,0,0,3453.0,77611.0
C0102908,Kim Underwood,65+,13,WA,701,1,0,0,1370.0,69515.0
C0102909,Kevin Fisher,45-54,15,TX,733,3,1,1,27657.0,107258.0
C0102910,Melissa Goodman,55-64,8,WA,720,1,0,0,16758.0,62834.0
C0102911,Cynthia Smith,25-34,1,NJ,742,1,0,0,39955.0,112610.0
C0102912,Alicia Grant DVM,45-54,17,NY,715,1,0,0,54127.0,68890.0
C0102913,Amy Bailey,45-54,5,VA,693,3,1,1,4870.0,147040.0
C0102914,Sharon Fuentes,45-54,12,VA,728,1,0,0,3452.0,110188.0
C0102915,Charles Castaneda,35-44,2,AZ,678,1,0,0,940.0,75669.0
C0102916,Susan Sanchez,35-44,2,NY,745,2,1,0,2170.0,92817.0
C0102917,Amy Taylor,55-64,18,AZ,707,1,0,0,5487.0,151821.0
C0102918,Michele Bennett,25-34,14,VA,729,4,1,1,683.0,142310.0
C0102919,Vincent Watson,55-64,1,IL,729,3,1,1,2224.0,92404.0
C0102920,Mary Jones,65+,3,IL,792,2,1,0,7336.0,31945.0
C0102921,Sheila Johnson,25-34,10,NY,737,2,1,0,23674.0,147077.0
C0102922,Bob Jones,35-44,14,GA,723,1,0,0,3427.0,113996.0
C0102923,Robin Hernandez,45-54,9,AZ,688,2,1,0,9448.0,78568.0
C0102924,Patrick Adkins,25-34,18,WA,756,1,0,0,75850.0,145179.0
C0102925,Elizabeth Jenkins,45-54,14,FL,707,2,1,0,928.0,128399.0
C0102926,Richard Dominguez,45-54,13,TX,651,1,0,0,29823.0,64520.0
C0102927,Christopher Ibarra,45-54,6,CA,711,3,1,1,12797.0,86471.0
C0102928,Paul Gordon,35-44,14,MI,728,1,0,0,37043.0,117794.0
C0102929,Ronnie Frazier,45-54,18,PA,683,2,1,0,25855.0,49225.0
C0102930,Kristen Gallegos,45-54,1,VA,714,1,0,0,3656.0,74912.0
C0102931,Kathryn Fletcher,35-44,15,VA,716,1,0,0,8121.0,160454.0
C0102932,Christopher Dudley,45-54,18,FL,717,2,1,0,1404.0,104065.0
C0102933,Vanessa Martinez,55-64,9,NJ,775,2,1,0,4326.0,72429.0
C0102934,Manuel Robinson,45-54,16,VA,660,4,1,1,8393.0,195377.0
C0102935,Paul Hansen,45-54,8,MA,811,1,0,0,11664.0,160520.0
C0102936,Rose Mcdonald,35-44,4,NJ,718,1,0,0,20896.0,190302.0
C0102937,Martin Wilcox,25-34,17,IL,746,2,1,0,54150.0,87848.0
C0102938,Robert Lucas,35-44,7,MA,725,1,0,0,4805.0,101515.0
C0102939,Brian Miller,25-34,16,PA,642,3,1,1,32007.0,36552.0
C0102940,Sarah Johnson,65+,7,WA,672,1,0,0,11168.0,152149.0
C0102941,Joshua Jones,35-44,8,IL,696,3,1,1,1688.0,441963.0
C0102942,Nicole Parker,55-64,14,MA,764,2,1,0,6765.0,120361.0
C0102943,Margaret Johnson,35-44,7,VA,657,1,0,0,9312.0,212924.0
C0102944,William Cunningham,35-44,17,NC,681,2,1,0,2969.0,433472.0
C0102945,Rachel Williams,35-44,1,NY,727,2,1,0,2325.0,120025.0
C0102946,Tony Smith,35-44,1,FL,741,2,1,0,2233.0,151379.0
C0102947,Douglas Sanders,55-64,2,MA,739,2,1,0,4221.0,187958.0
C0102948,Paul Swanson,65+,6,WA,675,2,1,0,2871.0,115836.0
C0102949,Michele Davis,55-64,2,GA,648,3,1,1,35472.0,49881.0
C0102950,Patrick Garcia,35-44,8,AZ,744,2,1,0,428.0,167621.0
C0102951,Brittany Matthews,55-64,1,VA,784,2,1,0,9261.0,166989.0
C0102952,Kevin Christian,25-34,16,IL,704,3,1,1,15275.0,179951.0
C0102953,Christian Ford,65+,4,WA,668,2,1,0,2552.0,109018.0
C0102954,Anna Higgins,45-54,20,VA,700,2,1,0,6135.0,104075.0
C0102955,Rhonda Pena,35-44,18,GA,737,1,0,0,5375.0,70724.0
C0102956,Candace Stuart,35-44,14,CA,709,1,0,0,7385.0,126896.0
C0102957,Monica Curtis,25-34,16,VA,783,1,0,0,17953.0,152558.0
C0102958,Gloria Floyd,35-44,16,IL,761,2,1,0,16124.0,53710.0
C0102959,Isaac Chase,65+,17,IL,728,3,1,1,3944.0,59087.0
C0102960,Steven Schroeder,55-64,12,NJ,632,1,0,0,1332.0,39090.0
