customer_id,name,age_band,tenure_years,state,credit_score,num_products,checking_flag,savings_flag,deposit_balance,relationship_value_estimate,mortgage_id,origination_date,original_balance,current_balance,mortgage_rate,original_term_years,remaining_term_months,monthly_payment,ltv,property_value,delinquency_flag,rate_gap_bps,appointment_request_30d,faq_view_30d,login_30d,mortgage_page_view_30d,payoff_info_view_30d,rate_page_view_30d,refinance_calculator_use_30d,refinance_page_view_30d,statement_download_30d,appointment_request_90d,faq_view_90d,login_90d,mortgage_page_view_90d,payoff_info_view_90d,rate_page_view_90d,refinance_calculator_use_90d,refinance_page_view_90d,statement_download_90d,digital_events_total_30d,digital_events_total_90d,digital_activity_change_pct,call_count_90d,refinance_intent_flag,competitor_shopping_flag,payoff_intent_flag,avg_call_sentiment,max_rate_sensitivity,branch_visits_90d,mortgage_discussion_count_90d,rate_discussion_flag_90d,refinance_discussion_flag_90d,churned_within_90d,churn_date,churn_probability,economic_value_if_lost,value_at_risk,expected_intervention_value
C0102406,Ryan Brown,45-54,18,NC,705,1,0,0,23129.0,16996.0,M0102406,2021-01-20,138000,120000,4.643,15,113,1065.8,0.615,195000,0,-76,1.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,13,1,0,0,2,0,1,8.0,19,0.4545454545454545,1.0,0.0,0.0,0.0,-0.3,0.15,0.0,0.0,0.0,0.0,0,,0.0,6970.0,0.0,-200.0
C0102407,Thomas Ramos,35-44,4,NJ,730,4,1,1,3402.0,76072.0,M0102407,2022-08-14,510000,461000,4.664,15,132,3944.35,0.555,831000,0,-74,0.0,0.0,4.0,0.0,0.0,2.0,0.0,2.0,2.0,0,1,11,3,0,5,0,2,2,10.0,24,0.4285714285714285,2.0,0.0,0.0,0.0,0.405,0.14,0.0,0.0,0.0,0.0,0,,0.0006,26775.0,16.0,-196.0
C0102408,Mark Jones,35-44,8,NJ,730,2,1,0,28927.0,76232.0,M0102408,2024-05-26,188000,183000,6.809,30,333,1226.75,0.75,244000,0,141,0.0,0.0,5.0,1.0,3.0,4.0,2.0,5.0,1.0,2,2,11,2,4,8,5,9,5,21.0,48,0.5555555555555556,1.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0,,0.0058,10629.0,62.0,-186.0
C0102409,Kristin Phillips,65+,3,NC,820,1,0,0,10468.0,88501.0,M0102409,2023-01-04,234000,224000,6.316,30,316,1450.84,0.673,333000,0,92,1.0,1.0,4.0,0.0,5.0,0.0,2.0,1.0,1.0,4,2,11,2,8,2,6,3,3,15.0,41,0.1538461538461538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0167,13010.0,217.0,-152.0
C0102410,Brendan Walton,45-54,9,PA,732,3,1,1,1537.0,172328.0,M0102410,2022-01-15,478000,452000,5.701,30,305,2774.62,0.564,802000,0,30,0.0,0.0,6.0,2.0,3.0,3.0,0.0,0.0,1.0,1,0,14,5,4,7,0,1,1,15.0,33,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0319,26252.0,837.0,-16.0
C0102411,Kyle Keller,65+,4,GA,748,2,1,0,8360.0,247079.0,M0102411,2024-07-31,605000,590000,4.89,30,335,3207.22,0.703,839000,0,-51,0.0,1.0,7.0,0.0,2.0,0.0,1.0,0.0,1.0,0,1,13,1,2,0,2,2,4,12.0,25,0.8461538461538461,1.0,0.0,0.0,0.0,-0.11,0.41,0.0,0.0,0.0,0.0,0,,0.0032,34268.0,110.0,-176.0
C0102412,James Pope,35-44,1,NC,772,4,1,1,8572.0,102867.0,M0102412,2024-12-20,247000,242000,5.757,30,340,1442.52,0.504,480000,0,36,1.0,0.0,2.0,1.0,1.0,3.0,0.0,4.0,0.0,3,3,10,3,2,4,2,6,1,12.0,34,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.018,14056.0,253.0,-144.0
C0102413,Lisa Morgan,45-54,11,MA,744,1,0,0,1478.0,63228.0,M0102413,2020-02-05,195000,180000,6.139,30,281,1186.61,0.643,280000,1,74,0.0,0.0,3.0,0.0,3.0,2.0,1.0,2.0,3.0,3,2,14,2,4,3,4,5,4,14.0,41,0.037037037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.009,10455.0,94.0,-179.0
C0102414,Rachel Gibson,45-54,20,IL,716,1,0,0,8184.0,79453.0,M0102414,2022-03-17,218000,207000,5.784,30,307,1276.9,0.649,319000,0,38,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,1,14,3,1,4,2,4,4,6.0,35,-0.5862068965517241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0083,12023.0,100.0,-178.0
C0102415,Corey Garcia,25-34,13,PA,716,4,1,1,15531.0,206287.0,M0102415,2022-01-23,572000,541000,6.836,30,305,3742.74,0.531,1019000,0,144,1.0,0.0,6.0,1.0,4.0,3.0,1.0,4.0,1.0,1,2,16,4,5,5,2,8,2,21.0,45,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.044,31422.0,1383.0,104.0
C0102416,Andrea Clarke,35-44,16,VA,704,2,1,0,31376.0,223548.0,M0102416,2023-01-21,589000,564000,4.399,30,317,2949.13,0.504,1119000,0,-100,0.0,0.0,6.0,0.0,0.0,2.0,1.0,1.0,0.0,0,0,15,1,0,2,1,1,3,10.0,23,0.5384615384615384,2.0,1.0,1.0,0.0,0.07,0.58,0.0,0.0,0.0,0.0,0,,0.0021,32758.0,69.0,-185.0
C0102417,Kenneth Walsh,45-54,17,MI,739,1,0,0,29768.0,130922.0,M0102417,2020-10-22,388000,361000,5.216,30,290,2134.39,0.709,509000,0,-18,0.0,0.0,5.0,0.0,1.0,0.0,2.0,1.0,4.0,1,0,12,0,1,1,3,2,5,13.0,25,1.1666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0016,20967.0,34.0,-193.0
C0102418,Jason Hardy,25-34,20,OH,712,2,1,0,142463.0,143977.0,M0102418,2023-06-24,371000,357000,6.113,30,322,2251.36,0.577,619000,0,71,0.0,0.0,6.0,2.0,3.0,2.0,2.0,2.0,0.0,4,3,12,8,5,4,3,5,2,17.0,46,0.1724137931034483,1.0,1.0,0.0,0.0,-0.57,0.65,0.0,0.0,0.0,0.0,1,2026-10-02,0.4854,20735.0,10065.0,2014.0
C0102419,David Robles,65+,3,CA,748,2,1,0,8109.0,72886.0,M0102419,2025-07-20,170000,168000,4.87,30,347,899.14,0.549,306000,0,-53,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,1,1,10,2,1,1,1,1,1,6.0,19,-0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.001,9758.0,10.0,-198.0
C0102420,Eric Graham,25-34,6,NJ,674,1,0,0,15749.0,141770.0,M0102420,2021-02-04,414000,387000,6.548,30,293,2629.84,0.492,786000,0,115,1.0,0.0,4.0,1.0,3.0,2.0,4.0,2.0,2.0,3,0,9,3,3,2,5,8,5,19.0,38,1.0,2.0,1.0,0.0,0.0,0.2,0.76,0.0,0.0,0.0,0.0,0,,0.0948,22477.0,2131.0,269.0
C0102421,Nicole Collins,35-44,13,VA,726,1,0,0,3915.0,85695.0,M0102421,2024-03-10,485000,457000,6.977,15,150,4353.08,0.716,638000,0,158,2.0,1.0,6.0,2.0,1.0,3.0,5.0,3.0,2.0,2,3,16,3,3,4,6,6,3,25.0,46,1.380952380952381,1.0,0.0,0.0,0.0,0.39,0.19,1.0,0.0,0.0,0.0,0,,0.0069,26543.0,183.0,-160.0
C0102422,Patricia Hernandez,55-64,17,AZ,789,1,0,0,77736.0,122533.0,M0102422,2021-02-19,356000,333000,5.565,30,294,2035.87,0.468,711000,0,17,0.0,0.0,4.0,0.0,1.0,2.0,1.0,1.0,0.0,1,0,12,0,1,2,1,1,4,9.0,22,0.3846153846153846,2.0,0.0,0.0,0.0,0.255,0.35,1.0,0.0,0.0,0.0,0,,0.0023,19341.0,44.0,-190.0
C0102423,Grant Wood,25-34,16,GA,709,1,0,0,2782.0,136203.0,M0102423,2022-10-21,363000,347000,5.921,30,314,2157.97,0.721,481000,0,52,1.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,2.0,1,1,6,1,1,3,1,0,4,8.0,18,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0076,20154.0,153.0,-166.0
C0102424,Kevin Gregory,65+,15,GA,802,2,1,0,73650.0,76456.0,M0102424,2023-07-18,196000,189000,5.27,30,323,1084.75,0.521,363000,0,-13,0.0,0.0,7.0,0.0,0.0,1.0,2.0,2.0,1.0,1,0,11,1,1,2,2,4,3,13.0,25,1.1666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0021,10977.0,23.0,-195.0
C0102425,Jonathon Conley,55-64,7,NY,727,1,0,0,63141.0,216739.0,M0102425,2022-06-25,588000,559000,5.178,30,310,3220.79,0.699,800000,0,-22,1.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,3.0,1,0,8,6,2,1,0,0,7,9.0,25,0.125,2.0,0.0,0.0,0.0,0.115,0.37,0.0,0.0,0.0,0.0,0,,0.0005,32467.0,16.0,-196.0
C0102426,Jennifer Gonzalez,25-34,8,OH,717,3,1,1,3159.0,26036.0,M0102426,2023-01-24,166000,152000,6.912,15,137,1483.9,0.535,284000,0,151,2.0,2.0,7.0,1.0,3.0,4.0,4.0,2.0,1.0,4,3,20,4,4,8,7,9,2,26.0,61,0.4857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0,,0.0099,8828.0,87.0,-181.0
C0102427,Terry Glover,45-54,2,CA,725,2,1,0,28102.0,124466.0,M0102427,2023-04-09,325000,312000,4.58,30,319,1662.21,0.638,489000,0,-82,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0,9,2,0,0,1,1,0,4.0,14,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0035,18121.0,63.0,-186.0
C0102428,Michael Neal,45-54,7,GA,705,2,1,0,14018.0,164117.0,M0102428,2024-01-25,412000,399000,6.409,30,329,2579.51,0.644,620000,0,101,2.0,1.0,3.0,2.0,2.0,4.0,3.0,4.0,2.0,3,2,9,6,3,9,3,8,3,23.0,46,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0085,23174.0,197.0,-157.0
C0102429,Ms. Erin Lane,55-64,4,NJ,630,1,0,0,4942.0,226810.0,M0102429,2023-09-04,580000,560000,4.958,30,324,3098.69,0.632,886000,0,-44,0.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,0.0,0,1,7,3,5,2,1,1,3,13.0,23,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.009,32525.0,293.0,-136.0
C0102430,Lisa Barnes,55-64,19,VA,759,2,1,0,6885.0,93539.0,M0102430,2023-09-14,555000,516000,4.57,15,145,4265.59,0.52,993000,0,-83,0.0,0.0,3.0,0.0,1.0,2.0,0.0,2.0,2.0,0,0,15,2,1,2,1,2,4,10.0,27,0.1764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0006,29970.0,18.0,-196.0
C0102431,Jesse Mccormick,55-64,2,MI,818,1,0,0,11143.0,89952.0,M0102431,2022-12-30,579000,529000,6.609,15,136,5078.47,0.593,892000,0,121,2.0,0.0,2.0,2.0,0.0,2.0,1.0,3.0,1.0,2,0,14,3,1,4,2,4,2,13.0,32,0.3684210526315789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0069,30725.0,212.0,-153.0
C0102432,Daniel Smith,45-54,8,WA,741,4,1,1,12491.0,90700.0,M0102432,2019-11-14,282000,260000,6.266,30,279,1739.26,0.473,550000,0,87,1.0,1.0,3.0,3.0,0.0,2.0,1.0,1.0,0.0,2,1,4,7,0,3,2,4,1,12.0,24,1.0,1.0,1.0,0.0,0.0,-0.2,0.67,0.0,0.0,0.0,0.0,0,,0.0069,15101.0,104.0,-177.0
C0102433,David Hanson,35-44,18,MI,744,1,0,0,48680.0,406220.0,M0102433,2023-07-03,1048000,1009000,4.781,30,322,5486.46,0.688,1467000,0,-62,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,1,0,4,2,0,4,0,1,1,6.0,13,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0061,58603.0,357.0,-121.0
C0102434,Nicholas Cisneros,45-54,20,VA,711,3,1,1,16082.0,77997.0,M0102434,2021-12-17,565000,503000,5.315,15,124,4561.24,0.71,708000,0,-8,0.0,0.0,6.0,2.0,2.0,2.0,1.0,0.0,2.0,0,1,16,3,3,2,3,0,2,15.0,30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0033,29215.0,96.0,-179.0
C0102435,Patrick Harris,65+,8,OH,772,2,1,0,3217.0,117214.0,M0102435,2025-06-16,275000,271000,5.363,30,346,1537.86,0.713,380000,0,-4,0.0,0.0,4.0,1.0,0.0,1.0,0.0,3.0,1.0,2,0,14,2,0,3,1,5,1,10.0,28,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0041,15740.0,65.0,-186.0
C0102436,William Cox,45-54,10,MI,718,3,1,1,19778.0,122275.0,M0102436,2025-09-04,284000,281000,5.759,30,348,1658.97,0.503,559000,0,36,0.0,1.0,6.0,0.0,0.0,4.0,2.0,2.0,1.0,0,1,13,1,1,9,2,4,2,16.0,33,0.8823529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0035,16321.0,57.0,-187.0
C0102437,Alvin Wilson,45-54,11,MI,732,3,1,1,995.0,168189.0,M0102437,2021-07-17,479000,450000,4.962,30,299,2560.26,0.543,829000,0,-44,0.0,1.0,8.0,1.0,1.0,0.0,0.0,1.0,0.0,0,1,12,2,1,1,0,1,2,12.0,20,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0016,26136.0,42.0,-191.0
C0102438,Cory Willis,35-44,17,NC,649,3,1,1,5095.0,91815.0,M0102438,2021-09-11,259000,244000,7.41,30,301,1795.03,0.551,443000,0,201,1.0,0.0,3.0,2.0,6.0,4.0,2.0,7.0,2.0,7,1,12,2,7,8,6,8,3,27.0,54,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,,0.0265,14172.0,376.0,-117.0
C0102439,Amanda Johnson,55-64,16,NC,696,2,1,0,5719.0,59344.0,M0102439,2021-01-26,173000,162000,4.28,30,293,854.1,0.472,343000,0,-112,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,13,2,0,1,1,1,2,4.0,22,-0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0033,9409.0,31.0,-193.0
C0102440,Christopher Mcclure,65+,11,VA,736,1,0,0,17854.0,125161.0,M0102440,2022-05-06,342000,325000,3.832,30,308,1599.81,0.597,544000,0,-157,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1,11,1,0,0,1,0,1,5.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.001,18876.0,19.0,-196.0
C0102441,Gina Spencer,35-44,8,NY,760,2,1,0,67844.0,41293.0,M0102441,2023-10-31,105000,101000,5.371,30,326,587.71,0.647,156000,0,-3,0.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0,1,12,1,1,1,2,1,0,8.0,19,0.4545454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0021,5866.0,12.0,-197.0
C0102442,Alex Cameron,35-44,8,PA,762,1,0,0,10522.0,164127.0,M0102442,2025-02-06,392000,385000,3.314,30,341,1719.81,0.781,493000,0,-209,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,15,0,1,1,0,2,3,7.0,22,-0.0666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,,0.0015,22361.0,34.0,-193.0
C0102443,Alisha Byrd,45-54,13,GA,648,2,1,0,5252.0,144742.0,M0102443,2019-11-27,451000,415000,4.646,30,279,2324.44,0.631,658000,0,-75,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,1,0,14,0,0,1,0,0,3,10.0,19,1.2222222222222223,1.0,1.0,0.0,1.0,0.02,0.82,1.0,0.0,0.0,0.0,0,,0.0043,24104.0,104.0,-177.0
C0102444,Richard Rodriguez,45-54,17,MI,653,3,1,1,3505.0,117257.0,M0102444,2024-08-06,287000,280000,4.804,30,335,1506.48,0.606,462000,0,-60,1.0,0.0,1.0,2.0,0.0,0.0,1.0,3.0,0.0,1,0,13,4,1,2,3,3,1,8.0,28,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,,0.0057,16263.0,93.0,-180.0
C0102445,Elizabeth Allen,45-54,2,GA,746,2,1,0,22072.0,185957.0,M0102445,2019-10-12,582000,535000,5.517,30,278,3310.74,0.735,728000,0,12,0.0,1.0,3.0,2.0,1.0,2.0,3.0,2.0,0.0,0,1,14,2,2,4,4,2,0,14.0,29,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,31073.0,0.0,-200.0
C0102446,Mary Pugh,25-34,16,FL,686,1,0,0,6414.0,87737.0,M0102446,2024-01-22,502000,471000,5.283,15,149,4044.18,0.495,952000,1,-12,0.0,0.0,3.0,0.0,1.0,2.0,1.0,0.0,1.0,0,0,11,1,3,5,1,0,3,8.0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0031,27356.0,85.0,-181.0
C0102447,Yolanda Keith,35-44,10,WA,760,3,1,1,4430.0,72004.0,M0102447,2022-04-15,197000,187000,5.76,30,308,1150.89,0.572,327000,0,36,0.0,0.0,5.0,0.0,0.0,5.0,0.0,3.0,4.0,0,1,12,1,0,6,0,6,4,17.0,30,1.6153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0086,10861.0,93.0,-180.0
C0102448,Ana Thomas,45-54,3,NC,646,1,0,0,25376.0,140698.0,M0102448,2025-02-20,335000,329000,4.642,30,342,1725.78,0.514,640000,0,-76,0.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,12,1,0,1,1,0,1,6.0,16,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0036,19109.0,69.0,-185.0
C0102449,Rebecca Lee,45-54,2,OH,715,3,1,1,32963.0,30452.0,M0102449,2020-12-07,253000,219000,5.084,15,111,2011.8,0.486,451000,0,-32,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,3,0,14,1,0,1,0,0,3,7.0,22,-0.0666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0005,12720.0,6.0,-199.0
C0102450,James Greene,45-54,7,AZ,718,3,1,1,2563.0,107205.0,M0102450,2023-04-14,279000,268000,6.137,30,320,1697.4,0.558,480000,0,74,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,14,0,2,2,3,0,4,6.0,25,-0.3684210526315789,2.0,1.0,1.0,0.0,-0.33,0.71,0.0,0.0,0.0,0.0,0,,0.0046,15566.0,72.0,-184.0
C0102451,Dana Williams,55-64,5,OH,741,1,0,0,1345.0,213213.0,M0102451,2022-06-05,581000,552000,3.004,30,309,2450.77,0.533,1036000,0,-240,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,11,0,0,1,1,0,2,5.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0015,32061.0,48.0,-189.0
C0102452,Chelsea Nichols,45-54,3,FL,673,1,0,0,7206.0,186041.0,M0102452,2024-11-30,448000,439000,5.963,30,339,2675.34,0.543,809000,0,56,0.0,1.0,4.0,0.0,1.0,1.0,0.0,3.0,0.0,1,2,11,2,1,1,2,5,3,10.0,28,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0251,25497.0,640.0,-59.0
C0102453,Erin Brown,55-64,6,MA,631,4,1,1,2063.0,91579.0,M0102453,2024-02-18,229000,222000,3.141,30,330,982.97,0.625,355000,0,-226,0.0,1.0,5.0,0.0,1.0,0.0,1.0,1.0,0.0,0,1,15,0,1,0,1,1,2,9.0,21,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0029,12894.0,37.0,-192.0
C0102454,Shelley York,45-54,17,IL,727,1,0,0,1750.0,140364.0,M0102454,2023-04-09,367000,352000,5.512,30,319,2086.55,0.537,656000,0,11,0.0,0.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,2,1,13,5,4,5,2,5,5,15.0,42,0.1111111111111111,2.0,1.0,1.0,1.0,0.355,0.7,0.0,0.0,0.0,0.0,0,,0.0196,20444.0,401.0,-112.0
C0102455,Stacey Clark,45-54,15,AZ,743,4,1,1,2324.0,94758.0,M0102455,2025-04-11,225000,221000,6.072,30,343,1359.42,0.516,428000,0,67,0.0,2.0,6.0,1.0,0.0,0.0,1.0,2.0,1.0,0,2,14,2,0,2,5,6,4,13.0,35,0.1818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0237,12836.0,304.0,-133.0
C0102456,John Alvarado,45-54,5,GA,765,2,1,0,28448.0,88926.0,M0102456,2021-04-08,257000,241000,5.838,30,295,1514.18,0.517,466000,0,44,0.0,1.0,2.0,1.0,1.0,4.0,1.0,4.0,2.0,2,1,9,4,1,6,3,6,3,16.0,35,0.6842105263157895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0271,13997.0,379.0,-117.0
C0102457,Jordan Potter,25-34,14,NY,703,2,1,0,17685.0,118295.0,M0102457,2023-08-19,708000,657000,4.818,15,144,5531.93,0.529,1243000,0,-58,1.0,0.0,7.0,0.0,1.0,1.0,2.0,0.0,1.0,1,0,16,3,2,3,3,1,4,13.0,33,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0011,38159.0,42.0,-191.0
C0102458,Katrina Jimenez,35-44,10,IL,754,2,1,0,154658.0,406199.0,M0102458,2021-04-15,1171000,1097000,5.783,30,296,6858.21,0.499,2197000,0,38,0.0,0.0,8.0,0.0,0.0,1.0,1.0,0.0,3.0,3,0,13,2,0,2,1,2,6,13.0,29,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0251,63715.0,1599.0,152.0
C0102459,Frank Brooks,45-54,15,AZ,741,2,1,0,3751.0,325795.0,M0102459,2024-08-02,798000,778000,4.463,30,335,4025.82,0.693,1123000,0,-94,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1,0,10,0,1,1,1,1,0,5.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.001,45187.0,45.0,-190.0
C0102460,Michelle Simpson,55-64,5,MA,779,2,1,0,39967.0,160970.0,M0102460,2025-06-30,377000,372000,7.02,30,346,2513.26,0.661,563000,0,162,1.0,2.0,5.0,4.0,1.0,2.0,4.0,6.0,1.0,2,4,13,6,3,6,6,9,1,26.0,50,1.1666666666666667,1.0,1.0,1.0,0.0,0.23,0.94,0.0,0.0,0.0,0.0,0,,0.0181,21606.0,391.0,-114.0
C0102461,James Morse,45-54,2,FL,717,2,1,0,14651.0,117059.0,M0102461,2020-03-02,359000,332000,6.414,30,282,2248.86,0.55,604000,0,101,0.0,1.0,9.0,1.0,1.0,2.0,2.0,1.0,3.0,0,2,20,6,3,3,4,5,6,20.0,49,0.3793103448275862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0348,19283.0,671.0,-52.0
C0102462,Amanda Robinson,25-34,7,MA,642,2,1,0,4156.0,221037.0,M0102462,2024-05-15,546000,531000,4.456,30,333,2752.25,0.693,766000,0,-94,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2,1,4,1,1,1,0,1,1,4.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0076,30841.0,234.0,-149.0
C0102463,Scott Foster,45-54,20,WA,716,1,0,0,6795.0,110916.0,M0102463,2019-11-15,345000,318000,7.015,30,279,2298.77,0.52,611000,0,161,1.0,1.0,6.0,0.0,4.0,1.0,4.0,7.0,1.0,3,2,19,0,7,4,4,8,3,25.0,50,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0685,18470.0,1265.0,78.0
C0102464,Stephen Duncan,35-44,12,MI,723,3,1,1,4132.0,56256.0,M0102464,2021-07-11,161000,151000,5.714,30,298,935.87,0.517,292000,0,31,1.0,1.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,5,2,11,3,3,2,0,4,5,13.0,35,0.1818181818181818,2.0,1.0,1.0,0.0,0.07,0.97,0.0,0.0,0.0,0.0,0,,0.0154,8770.0,135.0,-170.0
C0102465,Jacqueline Pierce,55-64,2,FL,743,2,1,0,11053.0,299947.0,M0102465,2022-07-05,814000,774000,4.257,30,310,4007.73,0.749,1033000,0,-114,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0,2,6,4,1,3,0,1,2,6.0,19,-0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0016,44955.0,72.0,-184.0
C0102466,Bradley Wallace,55-64,20,NC,651,2,1,0,26477.0,64819.0,M0102466,2021-11-24,181000,171000,6.784,30,303,1178.06,0.541,316000,0,138,0.0,2.0,6.0,0.0,3.0,2.0,3.0,4.0,2.0,2,3,17,0,3,7,3,8,5,22.0,48,0.6923076923076923,2.0,1.0,1.0,1.0,-0.255,0.76,0.0,0.0,0.0,0.0,0,,0.1217,9932.0,1209.0,66.0
C0102467,Kevin Marshall,45-54,17,OH,705,2,1,0,5207.0,219075.0,M0102467,2022-04-27,600000,569000,7.308,30,308,4116.69,0.745,764000,0,191,0.0,1.0,4.0,0.0,3.0,0.0,2.0,3.0,1.0,3,2,11,3,5,2,4,8,4,14.0,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,,0.0633,33048.0,2092.0,260.0
C0102468,Jessica Mcdonald,45-54,11,TX,759,2,1,0,22428.0,78124.0,M0102468,2023-06-11,479000,443000,5.219,15,141,3842.77,0.719,616000,0,-18,0.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,1,1,6,1,0,3,2,1,3,10.0,18,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,25730.0,0.0,-200.0
